id;campaign_name;discount_rate
847940a7-64b3-4e66-8328-d84c6c8eeba7;SKUYLAHBELANJA;0.033
344c6d02-1a6a-4c97-8ca0-40ccb122e411;BELANJASIK;0.035
bc93fabd-2416-4a0a-a267-6fb97434edb6;PROMOASIK;0.003
70522715-d597-42f5-98ef-74457b69a9ed;AWALBULANCERIA;0.096
dda719bb-a009-4ca5-b8e0-aead6a7fe625;HOREDISKON;0.013
3b4750ce-bda0-41f5-a15a-9086472755e1;ASIKMANIS;0.085
7c8bdbfa-08b1-483f-b534-feb83c28f4e8;GRATISTISTIS;0.099
2e93c3a9-f69d-44aa-ac45-3177c0933f3b;DISKONUHUY;0.05
a459dd65-fd67-4255-8219-97fa63c0ecf8;GREATDISCOUNT;0.092
59330d7a-be14-4d95-a37f-3ffa247b1845;PROMOYE;0.061
19ded542-6575-4d18-aff7-17e874ca14c0;MANTAPGAS;0.075
acc21970-9d3c-4293-835b-c8f36272cb4f;OKEGAS;0.017
be528282-53ad-43ed-84ed-1dace079462d;PROMOGAS;0.05
880ffc7c-715e-4a08-b1b1-60911e8af6b1;SKUYLAHBELANJA;0.037
f796362f-4660-4bdd-901e-80363479c0ed;BELANJASIK;0.011
13ff5e36-83f4-47d3-8ec3-0ebb9fd90bb3;PROMOASIK;0.089
8a92cff6-cbe0-4722-810a-70e0ada29a3c;AWALBULANCERIA;0.057
553fa05a-d106-423d-b273-245a3ae67903;HOREDISKON;0.064
fc3db71b-856c-48f9-a4fe-89fc437d2e75;ASIKMANIS;0.073
396551d9-1903-4607-9c5e-846593183567;GRATISTISTIS;0.033
09f3d82b-1fed-420c-8562-5f8a61d9ce57;DISKONUHUY;0.034
abaa3f1a-7899-4b3c-aa02-99af90adca51;GREATDISCOUNT;0.06
2d93d0f3-600f-4e76-8b55-0c36c933fba5;PROMOYE;0.008
c252f307-312e-4511-8928-d2013f2fbdb1;MANTAPGAS;0.047
81b8474d-e7cd-4545-8165-51081bf181c9;OKEGAS;0.064
df1aa119-d822-411e-b940-78840d4f09ef;PROMOGAS;0.07
e76a8fb3-5e30-4c25-9222-4773997a2b32;SKUYLAHBELANJA;0.056
d652a3e1-02a1-4fee-9807-eadb0bd03298;BELANJASIK;0.03
2d46a8b3-d065-47d4-80e2-e3d06664dcb5;PROMOASIK;0.003
8c9b06e9-432f-4e6a-a186-c59f65b73e21;AWALBULANCERIA;0.068
5c03c120-35df-42fd-9c15-2cb3b14f1fc6;HOREDISKON;0.076
af6023d4-98e6-49e9-a44b-bc326cc7249a;ASIKMANIS;0.056
79f27c19-e4f4-46f5-870b-39d4049d5bdb;GRATISTISTIS;0.032
84a13d97-c377-487f-b263-50468fc2d04d;DISKONUHUY;0.076
4472bfcf-dc6f-4b25-af80-1bec83b54f1a;GREATDISCOUNT;0.047
e0ce82db-afc9-4b8c-b826-e637a3eb7460;PROMOYE;0.072
2d14c6ba-1d32-45d4-991f-9a4e9d42a740;MANTAPGAS;0.071
9883836d-c212-4a6d-b788-329f6c760c1a;OKEGAS;0.027
a5706a95-a343-42be-884f-da7925ce9b30;PROMOGAS;0.098
2f605966-5b92-450e-8774-5bbca2e6b4db;SKUYLAHBELANJA;0.007
e6492dae-1ad5-46cf-8c3a-f46b8fbed59b;BELANJASIK;0.026
f922bb47-fb33-4d1c-b445-912cbaec6c35;PROMOASIK;0.09
0eff2ee5-0802-4afa-9c8d-a548e45afff1;AWALBULANCERIA;0.059
967bab13-2921-4f94-9f26-8b173ea32a4b;HOREDISKON;0.014
df59bcfd-61d2-4c8a-a812-6e3356a008ac;ASIKMANIS;0.083
0bdf41c9-55ee-4ed7-89be-a1687f092020;GRATISTISTIS;0.095
ed47404e-42fc-4703-9740-3da066c28249;DISKONUHUY;0.085
eeca44e4-cd8a-4e1f-9bf3-14a996b91ab0;GREATDISCOUNT;0.034
c3287dc2-e03b-4e02-8390-4fbaa75313ac;PROMOYE;0.004
b076222a-ce3b-46d3-94ae-be8dbc85ea56;MANTAPGAS;0.053
e5d65e94-cb5e-4d43-aa33-e3a37a00deb1;OKEGAS;0.051
5eb1363f-1d3e-4835-a3a3-58a988481e4a;PROMOGAS;0.025
f37c7520-5123-4f81-bba7-03c82a9a0741;SKUYLAHBELANJA;0.098
76baafe8-7ad6-4230-85b1-233da4cec8e2;BELANJASIK;0.025
a2f560ff-4c20-4a85-9020-843364dc22c7;PROMOASIK;0.083
8c16560c-3958-4d41-b5f9-09df537865e4;AWALBULANCERIA;0.065
9c7b2952-88b5-43a4-9dc7-a8f2b06c2896;HOREDISKON;0.04
76f4bf95-9afc-4e2c-8e09-b513bf1c3598;ASIKMANIS;0.049
6d28dce2-0efe-4966-bb8f-5625d3d6ec00;GRATISTISTIS;0.1
e918d31b-b9b9-4902-8456-237c827d82bb;DISKONUHUY;0.011
85f1c755-93f1-43d0-b00b-98a040e379b5;GREATDISCOUNT;0.033
6be678c2-f9da-483f-b5a4-687ef67333f5;PROMOYE;0.012
f89ab631-e608-41bf-a158-5c484766e57d;MANTAPGAS;0.088
c3072abe-86eb-4f4e-a157-f58d9d059030;OKEGAS;0.056
4e13aeec-6cac-4d8f-a36e-e04c6713208c;PROMOGAS;0.014
9c5adadb-6eb7-44ec-acdf-6d59e9951430;SKUYLAHBELANJA;0.042
39497b74-b8e9-42a2-9d53-20efc6efbd2c;BELANJASIK;0.073
04bfd09c-8006-4b41-86a4-af9cc4e3aba0;PROMOASIK;0.1
f222daf2-5e89-4b02-8ed7-0956797e8304;AWALBULANCERIA;0.004
3e2ec82b-4fad-44ab-a7bd-1414c94d5cdf;HOREDISKON;0.039
f34f3525-3627-4ea0-96d8-35077f5c91a2;ASIKMANIS;0.069
0afc86b6-2124-49c3-9c95-1ae2f1cccf91;GRATISTISTIS;0.073
0b5f3598-b05b-4b19-ac08-c95332fbeba3;DISKONUHUY;0.067
9e412bd0-964b-4aaa-ae9a-75a64b537fc7;GREATDISCOUNT;0.067
192a7fca-ca37-4cd6-b86f-2393e881e857;PROMOYE;0.091
9c37a983-9af2-4aa3-8dce-0077aa3ac200;MANTAPGAS;0.077
14bea451-1ea4-434a-8b2a-ba19775f7701;OKEGAS;0.076
ef1f974c-efbd-44b7-9906-8beeff801e2c;PROMOGAS;0.028
6ff9131d-2be2-417b-b799-4a5ea7f6989c;SKUYLAHBELANJA;0.024
d017270f-3bc5-415c-b960-79b2f8ee9d55;BELANJASIK;0.053
909e2ac4-c2c8-4f3d-ae5b-150b122237ae;PROMOASIK;0.094
e4904f03-d893-44b2-ae9e-e9ce78c20df7;AWALBULANCERIA;0.1
66fe0e9e-0770-42ac-9ef6-037777d26c20;HOREDISKON;0.022
5d81361f-a9e7-4fd7-b155-473807e48dfc;ASIKMANIS;0.057
48772561-53b9-4d98-8657-c5c3399b0004;GRATISTISTIS;0.041
03340c97-5d5b-4ea8-9da0-06b305a717bf;DISKONUHUY;0.029
ca3f1d80-401b-4a38-82dc-f5fb4577b5c2;GREATDISCOUNT;0.041
490d64c5-9c8f-470a-849a-cf964e34fa6e;PROMOYE;0.082
8a6f3439-0ae1-4544-831a-900023e46bb1;MANTAPGAS;0.009
b5644869-05d8-445e-a04b-e9cb4d9bf12f;OKEGAS;0.045
a651927c-13b3-47e7-934b-4ab28838d165;PROMOGAS;0.049
a172e54d-1e7a-4769-9de3-21f5a67406e3;SKUYLAHBELANJA;0.097
8fe9db3f-3e04-45e4-8b4a-6a45f98e74b2;BELANJASIK;0.017
3e715f9a-f076-4b38-a75f-e7a34e1d1e26;PROMOASIK;0.052
55539f0b-f726-46c2-9d0b-df9b36fc3b16;AWALBULANCERIA;0.011
9bb6493b-412e-4451-9806-131e70d7adfd;HOREDISKON;0.031
f5190d48-c419-4f94-b25a-4574da8599d6;ASIKMANIS;0.036
3fba4784-1de5-4c14-9353-ff0ce0476898;GRATISTISTIS;0.039
9b60e467-69ae-4a86-b1ef-801af2d26647;DISKONUHUY;0.065
9a6433b7-507d-44f9-a76a-34bd5249399c;GREATDISCOUNT;0.06
5d2fab23-8c73-489e-a9f9-b6a144de060c;PROMOYE;0.078
38dd1814-aa68-43ac-b0f5-41998b4ef053;MANTAPGAS;0.09
c7b9d47b-3399-459d-b373-d15f385f5d5f;OKEGAS;0.026
391df775-cdcc-4c96-9639-2871ff410456;PROMOGAS;0.084
55e53721-4e91-4c2e-9250-def71b3ff7ce;SKUYLAHBELANJA;0.03
78196c6b-3a51-4342-9d12-5037240afb13;BELANJASIK;0.01
e1b20a8e-9f54-44c2-bac3-73e6579a48d4;PROMOASIK;0.004
6ca21057-be6f-404f-8d5d-e6d79fdb01de;AWALBULANCERIA;0.048
91f320ac-ed60-4f7e-84f3-fcade90668e0;HOREDISKON;0.036
ddace4df-5f10-4a8c-a2ba-da5ef8c012f9;ASIKMANIS;0.075
bef0a7b9-e636-404f-bcff-e14708a83b79;GRATISTISTIS;0.099
cc03cf59-f492-4be8-a9d7-da4417adab44;DISKONUHUY;0.059
b911868e-8128-4853-80c2-a08b61736622;GREATDISCOUNT;0.07
e6aaa718-b341-448e-9871-1968dc0a56c4;PROMOYE;0.006
dc668679-02f7-45b7-af65-b2d8d651685f;MANTAPGAS;0.074
7f684394-ef46-4d26-8db8-159974b2ca17;OKEGAS;0.053
7208fb6b-54f9-4172-8ca1-1e91a5bd5ad8;PROMOGAS;0.046
27241480-54c2-4482-a29f-e4403e96a97a;SKUYLAHBELANJA;0.039
1d4b5729-d814-4f8a-8c29-6b0ab6bd1360;BELANJASIK;0.085
dbb0c83a-dc39-47fc-a330-894541af7dad;PROMOASIK;0.099
0ff7fd19-9763-474c-87ac-c982fcdabbc9;AWALBULANCERIA;0.017
8b7871b8-1d13-4d1c-80c5-43bc7c7ed40d;HOREDISKON;0.029
6f59f929-62f9-4b37-bb87-024013620308;ASIKMANIS;0.069
dec2fa8a-3707-42f2-a398-c4121d976e1b;GRATISTISTIS;0.089
e00b9408-9f6f-470f-9da8-32c0bdea60d4;DISKONUHUY;0.028
345abb54-db3f-45de-a828-1f833ab12aee;GREATDISCOUNT;0.089
9a2482e0-5ff9-4d77-9b74-517c62143659;PROMOYE;0.007
33bf2a1c-42ae-4fe0-8472-59b38e78b1d3;MANTAPGAS;0.028
8832bd06-00c6-434f-98d3-b4d866f9ae8a;OKEGAS;0.06
1040806c-6c66-4d7e-9318-11c73ce0baad;PROMOGAS;0.051
a44645bd-1982-40f8-9d7e-57aca358d929;SKUYLAHBELANJA;0.054
718c09a5-d91c-401d-a6b5-dd21648006cf;BELANJASIK;0.044
160af58e-3639-412d-8f17-545a2dac8c4a;PROMOASIK;0.013
b111660f-4a46-48ec-bdef-91570edf5b1a;AWALBULANCERIA;0.02
e58bfa8e-e6ed-4dfa-9c8e-749ab9fa533a;HOREDISKON;0.025
9a5164bb-e2cd-4afa-9864-212fa3d957ca;ASIKMANIS;0.06
d81e8d8f-e624-44e1-ab81-027c64c562ba;GRATISTISTIS;0.061
3b50ad41-ced6-449b-8e99-3b9033c1f7f4;DISKONUHUY;0.07
5465e475-5973-4a63-ba26-6ce64934282b;GREATDISCOUNT;0.09
7396f487-812e-4e7d-a2fb-61096936c056;PROMOYE;0.055
2698db30-60bd-4ea9-889a-64b4e3f54a56;MANTAPGAS;0.082
f7af116a-262c-4d18-a0ba-678d0241dc19;OKEGAS;0.087
9ebae455-7664-4e69-a11c-6c2550a553f5;PROMOGAS;0.036
2ab812d4-0736-4c48-9bb9-3dadd4f44470;SKUYLAHBELANJA;0.058
a295554b-5e89-4b62-8d08-f97ad777a64d;BELANJASIK;0.088
ebcf9b00-7a8a-418f-95cf-763daded0b63;PROMOASIK;0.097
091829fa-8954-43a2-a72f-5d86906cf4b6;AWALBULANCERIA;0.002
78d2b71c-7f49-4f9b-aba6-be338f9834a1;HOREDISKON;0.072
1ddd1800-b46a-41d6-8a74-ab38069f9f77;ASIKMANIS;0.065
92b28b28-5bc3-4754-a5c0-e962786e7c67;GRATISTISTIS;0.05
3265cf30-8094-4cec-894c-61051a2f22b3;DISKONUHUY;0.026
c26ef4f8-bb9f-436f-be9b-2ca299dc610b;GREATDISCOUNT;0.009
5f71ba7f-51b0-4b05-a606-b242686a0d29;PROMOYE;0.061
141ae742-3c7b-4644-98a6-2dc8754375b7;MANTAPGAS;0.096
7f906b15-168c-4f09-b85b-8c020b348aca;OKEGAS;0.001
2bb31e79-a8d0-4953-8c57-32063610c785;PROMOGAS;0.033
8ace0f3a-4a86-4cf8-b6ac-fe0a9d680bc7;SKUYLAHBELANJA;0.038
a6cbba09-03a7-480c-a3fe-70af0151c447;BELANJASIK;0.001
3ecf7504-9479-41af-b068-204d40a5b0e2;PROMOASIK;0.05
817cfaf5-7d92-4c1d-9c23-f2eebdedda29;AWALBULANCERIA;0.065
30127ed5-a29e-4dd9-b972-f7ce1ccffd75;HOREDISKON;0.088
4a0d13b4-354a-45de-87ce-68342a159b22;ASIKMANIS;0.065
ce6e45a7-cd29-400c-a65a-fd112508e748;GRATISTISTIS;0.059
c323e933-1aa1-4abd-91ef-6bf9f117378b;DISKONUHUY;0.013
dca04b03-1b4f-4763-9cc0-cab1a807bc5c;GREATDISCOUNT;0.063
9189f798-8eac-4989-aa93-2f960c2a67ce;PROMOYE;0.065
29db024e-f636-4a1f-81a1-0cbefb4329d7;MANTAPGAS;0.051
f775297d-f083-49bc-a367-68e8a85baf1c;OKEGAS;0.046
afaf503d-906e-4887-bc07-9877f3fcaaab;PROMOGAS;0.002
05cab0a6-0c88-48ca-8e1c-0533f71de9bb;SKUYLAHBELANJA;0.042
2e5a3f03-be07-4d4a-bcda-7de353e12411;BELANJASIK;0.042
3c01bcc4-cb25-4426-9afa-d00115d21d89;PROMOASIK;0.017
48d48f3f-3f7c-4710-970c-c390468e5897;AWALBULANCERIA;0.064
6b84c65f-a455-41c6-b0b5-a14d64a66864;HOREDISKON;0.051
9b5f9cf0-34b3-421f-b384-32b4eb61a899;ASIKMANIS;0.087
82c0cad3-6461-40a5-98db-7ee732caccaa;GRATISTISTIS;0.078
bc7af69a-1628-431b-9994-b8cf496850a3;DISKONUHUY;0.055
68bb2b56-b970-445e-89a6-99f1f998ab5c;GREATDISCOUNT;0.04
d44a258b-3707-44f4-80f2-6293ad281fbd;PROMOYE;0.01
20645b5d-9ccc-4f88-ba41-a34036560525;MANTAPGAS;0.036
fabbed5d-c390-4a75-bfb4-77bec045f0cf;OKEGAS;0.048
3bf4417a-60ac-4617-aea7-bb8a05283fd1;PROMOGAS;0.08
04c54cdc-286c-4cfa-a3ea-43db887b195a;SKUYLAHBELANJA;0.069
7da78718-6125-49eb-9718-96d4dff4d709;BELANJASIK;0.083
21140f27-ab65-4c78-a002-8e1c656dcbc3;PROMOASIK;0.023
9b62bf4b-342d-445c-80fa-26173c3f58a6;AWALBULANCERIA;0.066
cae38edb-ad61-431e-9ded-6ee485ce9b4b;HOREDISKON;0.087
c956517f-286b-425d-98a7-1dc2c8c43f18;ASIKMANIS;0.025
ef344840-04cf-4b55-ae0c-317887c3b81c;GRATISTISTIS;0.05
fbb3e429-ceb8-46e9-9600-637d21604ebb;DISKONUHUY;0.002
7382e2bf-2aa2-44a1-a6bb-0f609d5cfc65;GREATDISCOUNT;0.042
de4a48c4-82d2-4c12-8663-73effb4c06b3;PROMOYE;0.1
fec8f691-6cd0-4c0a-8312-7af3969135c1;MANTAPGAS;0.076
7e90d4c4-f293-43e1-b1d9-f445c331facd;OKEGAS;0.064
7e149de8-a866-4e58-b3aa-95eedf9a607a;PROMOGAS;0.043
b03ca21e-9b8b-4c19-baef-63e5a154b894;SKUYLAHBELANJA;0.01
4c9867a6-379e-4dde-a6cc-27f559a479a0;BELANJASIK;0.071
6c7a80c4-e3af-47c9-afba-1b79089c9b46;PROMOASIK;0.024
fd5ba5ee-df35-48a9-a5ed-edf9c2d75edd;AWALBULANCERIA;0.01
266d4b20-ed8b-4f7a-93b0-e13f34acd661;HOREDISKON;0.068
f3632297-be4d-4504-b8c9-d6e38e976b7e;ASIKMANIS;0.067
6f6f054a-27a0-4bac-b628-f66fcdf15c92;GRATISTISTIS;0.039
3dbf0fa8-2e59-4a3b-915c-0a0783a9dd3c;DISKONUHUY;0.003
8072dc6a-68f9-4724-b63c-14bbfa0ffdd4;GREATDISCOUNT;0.055
fbe65ca3-01ec-482c-afbc-e85599cb2376;PROMOYE;0.075
6a408c5a-6f8d-4a8e-be67-0d7e25a06e26;MANTAPGAS;0.017
f25ca679-4a4a-4342-917d-514f95b63b3e;OKEGAS;0.024
27e075ee-e80a-4493-9b75-85c796f11dee;PROMOGAS;0.032
4ca06fce-77b3-475f-8a4b-1e09b2976ff8;SKUYLAHBELANJA;0.04
8cf21425-13a8-4586-8489-e6fb03a37f84;BELANJASIK;0.029
5cddf462-3975-4de3-9359-065d6f2c4c99;PROMOASIK;0.01
d71d7270-b95f-490d-85b6-0c2eb1989b20;AWALBULANCERIA;0.023
686f7939-45d1-46b1-b7ec-30fa79a27e4c;HOREDISKON;0.1
8cf79a3c-f490-4cd2-a76e-2f647d4d4bb5;ASIKMANIS;0.02
6e18ea58-2eb4-45d1-b615-d155860d629a;GRATISTISTIS;0.043
6b33ee07-39b2-4b31-8b64-0e8dc611239e;DISKONUHUY;0.044
86ca5e52-7d90-4564-894a-c4afc69138ec;GREATDISCOUNT;0.063
2aeea931-8d65-4488-a696-8c404a680d80;PROMOYE;0.069
610a43c4-4275-457b-95b8-7705b85482f2;MANTAPGAS;0.034
52e7a628-b4ae-4ec5-aaa7-9c0adf209c0b;OKEGAS;0.08
ec72728d-caa1-417d-9176-eb6a7ddf2487;PROMOGAS;0.02
b13c8a48-1cb4-46f5-bad0-664370dcfbe2;SKUYLAHBELANJA;0.038
4d99da45-55cc-467b-830e-c63332bf407a;BELANJASIK;0.011
5e5fdbbd-098b-48e2-9dea-ad7dc5865d08;PROMOASIK;0.031
eada5410-acb0-4d2d-9b07-2ca3f1ad29ef;AWALBULANCERIA;0.023
ebcd2eed-2d5f-4368-b4be-3d19da1471c8;HOREDISKON;0.004
de7bdb50-f12d-4404-a15f-81d1c2d2cbc4;ASIKMANIS;0.077
cd2e1445-4c2f-4791-a93c-7e786d9c1e8c;GRATISTISTIS;0.028
907b6ed7-21bc-4ab5-8575-23b454eb0e31;DISKONUHUY;0.094
c05eb0a6-67a1-405d-a8f1-d0525123909f;GREATDISCOUNT;0.009
14b6cb46-9d36-495f-ad41-cde4a990a3fe;PROMOYE;0.099
7e63d97e-d399-448e-bc44-b187ef761165;MANTAPGAS;0.049
2ead2a0e-9172-4243-afa7-28c1391e2cf5;OKEGAS;0.002
abf324b4-2601-4269-9ccc-dcd65e195f33;PROMOGAS;0.049
0deb4917-a9a9-413c-a13d-a954a6b502de;SKUYLAHBELANJA;0.003
868bbc67-6c15-47bb-a12c-0812a724d4cc;BELANJASIK;0.053
1178d2b4-0a63-491a-82e3-3300a816acf5;PROMOASIK;0.057
c1c097cc-b6b7-41ce-b5ff-9dba208ef126;AWALBULANCERIA;0.073
2debbc36-e31c-4053-8df9-3f404d22ed21;HOREDISKON;0.096
45540806-d08e-41e8-9b12-1982e8220646;ASIKMANIS;0.012
547539fe-86f2-4def-8153-97732c02446e;GRATISTISTIS;0.004
0696113e-146f-429d-9076-ea14591543cc;DISKONUHUY;0.073
52a7832a-3c7e-4b87-9bb8-03617a241b5a;GREATDISCOUNT;0.014
b7aca7cc-1371-4cd2-bfbb-3483daaf0837;PROMOYE;0.007
a694413c-6f19-4432-bab2-0ceffa946033;MANTAPGAS;0.018
f66c9378-93d8-49cc-b810-ef44b2c1d7a4;OKEGAS;0.061
18cd7879-e3ce-4545-936d-5dc97a6eb490;PROMOGAS;0.036
765fae2c-d00e-406d-8511-776bd49a51fb;SKUYLAHBELANJA;0.057
3ba5b2b2-268e-4269-9dc0-65985c834a15;BELANJASIK;0.1
dd7d1b76-0a33-4dc5-a46f-204d1e07049d;PROMOASIK;0.046
fcc73f95-722c-4096-8cd5-e6047e2b9e42;AWALBULANCERIA;0.086
cc098216-2bcb-4c9a-a830-2363ec178b3c;HOREDISKON;0.059
112a5ec5-d6bc-4cf7-a782-dd9d849f3709;ASIKMANIS;0.052
f0c51866-595a-4c82-ba66-cd79582f47ce;GRATISTISTIS;0.071
589ef145-bd01-4957-be10-f65fa006c0e4;DISKONUHUY;0.016
3742e596-25a4-4d14-9d1e-580c6e6b3b9b;GREATDISCOUNT;0.1
7b244fec-9c89-4248-86d4-248533875e7f;PROMOYE;0.012
7894a629-6205-4d53-94e8-7cbacbe11e27;MANTAPGAS;0.029
a139b574-e021-4472-8c8e-3ca81e4827d8;OKEGAS;0.038
42b09bcc-67b2-4f50-9846-f74ac9bd7aa2;PROMOGAS;0.007
58faec52-43d6-47f6-8690-749c8d48a271;SKUYLAHBELANJA;0.067
c73ae263-ad58-42f8-b08b-37ad59bdc4d0;BELANJASIK;0.091
b63f617c-b6ae-4830-b6ee-6420e4d6bf96;PROMOASIK;0.018
68001715-d605-4c40-bf56-95f7c2f898cb;AWALBULANCERIA;0.014
332c6b31-52ff-44cf-a677-430449455a6c;HOREDISKON;0.085
adbf83cd-ecb1-44b7-8864-bd38c22372f4;ASIKMANIS;0.003
5d0c89b2-e39d-42cb-b202-cf66dd31ae41;GRATISTISTIS;0.07
027811dd-7e32-482f-81fb-4e96a9048762;DISKONUHUY;0.05
e8cbbdd7-651a-48c2-bfa7-ec8f32aa1e88;GREATDISCOUNT;0.053
cc6ac0eb-c0b9-40d2-8c65-e8844714cf47;PROMOYE;0.086
7f5e6ab6-f7d2-4135-b002-e25a00522662;MANTAPGAS;0.08
7411e93d-d81b-4f45-a30a-0857c839f0a0;OKEGAS;0.046
752d64c6-d72d-42b2-af71-fe93e7267b7c;PROMOGAS;0.044
b131c1cd-aa7e-4182-a118-f1ef8ad8ae5e;SKUYLAHBELANJA;0.011
359e4479-e50c-4cd1-b54d-e11c70502fd8;BELANJASIK;0.023
7b48824d-37ca-4a44-88c2-53ad41f57d54;PROMOASIK;0.066
be7c744a-40be-47b8-8fd5-7c7b9122a3bc;AWALBULANCERIA;0.088
5859d71d-2dad-403a-b981-aee6d90db43a;HOREDISKON;0.036
a904dceb-9fc1-488e-b9e3-dd47db9948b9;ASIKMANIS;0.056
e555758e-6f45-4774-82c9-78bd821f008a;GRATISTISTIS;0.027
b0f5c26f-b19f-4c04-b2bb-838329571ad0;DISKONUHUY;0.052
8d5c001f-a9bb-44f8-9b04-4abbfd97caed;GREATDISCOUNT;0.023
ec5602e6-6a43-48db-9e2f-adc5b73d394a;PROMOYE;0.084
f9c77121-b67c-4d28-b016-52b8f89d915d;MANTAPGAS;0.057
fb73788a-4261-4245-9e8b-328523aa4b35;OKEGAS;0.007
ee6383bb-7390-42a5-b1e5-a5005ed5e3a0;PROMOGAS;0.039
f651247c-e349-451e-bd1d-88bbbe044779;SKUYLAHBELANJA;0.067
396e5e5b-02af-46ed-8ddb-502b2b7bfc1f;BELANJASIK;0.058
ddf8460c-265e-407c-9e0d-fc3be34325d3;PROMOASIK;0.059
56497875-686e-44af-8805-205c82014f9b;AWALBULANCERIA;0.029
07a6a6ee-de48-407a-b037-0c25c11fe309;HOREDISKON;0.097
a2192470-9ce5-4908-8d5f-7b6e47dd4d06;ASIKMANIS;0.076
159c5494-975b-4027-955e-3e1ac1db5de9;GRATISTISTIS;0.061
e58eba97-1613-42e2-9474-e558f485eff7;DISKONUHUY;0.092
9028f851-4245-4276-8faa-e13a133d34c8;GREATDISCOUNT;0.006
453e1bbf-f810-4e16-88ac-a8bbf1d48ae3;PROMOYE;0.067
375f7a43-bd60-4666-8989-2ec511d8d4ca;MANTAPGAS;0.084
b4c1f9a5-1612-4435-ba0a-d1aed3b781e9;OKEGAS;0.028
1ca2c09d-d7c4-4b08-888a-082d9dc4ce39;PROMOGAS;0.034
e902e00a-4622-420e-b69f-6f4a73166e0b;SKUYLAHBELANJA;0.09
2238a00b-be61-4bc0-90fb-5a479f8e7394;BELANJASIK;0.1
b6219780-6c2b-44da-aa36-0796d10da394;PROMOASIK;0.064
3e3f022e-4dce-44f5-b9c0-cd491a5a9890;AWALBULANCERIA;0.011
26ee7168-28b2-4106-8f0e-da6178f498fd;HOREDISKON;0.055
fb3a05c6-26c9-4823-95e2-bdac8a1c43a7;ASIKMANIS;0.1
67374062-cfea-44c7-8d7d-3c0e38a819a1;GRATISTISTIS;0.029
baa55d0d-32fc-459a-abe9-c3f2ebaf64f4;DISKONUHUY;0.014
5153ced4-328f-4278-a77a-cedc0f03c2a1;GREATDISCOUNT;0.036
1104eb86-23b1-47ea-8e31-04df0c431853;PROMOYE;0.077
7d2adead-dcff-40e8-8290-b7aa96f96310;MANTAPGAS;0.095
031e26e5-d8f5-4432-871d-5b46d20e6409;OKEGAS;0.001
8346b722-7283-44be-9a72-d2dca05bf93a;PROMOGAS;0.04
2dd1cdf8-aefb-45b7-9016-be7947fbebab;SKUYLAHBELANJA;0.031
3a23e85e-67c6-4d87-a9f9-431cef8b849e;BELANJASIK;0.003
3256239d-7fbb-4db8-b74f-8325eb58b9d8;PROMOASIK;0.058
574002c2-d51f-400b-90e0-21256b21148e;AWALBULANCERIA;0.096
abaf935b-3dff-4fbb-8695-2a1f1b2487c4;HOREDISKON;0.042
11271e4d-40e2-45cf-ad0a-9c385d75f35e;ASIKMANIS;0.049
dd9025f6-5fba-4d00-8c0f-c09057fa69d3;GRATISTISTIS;0.074
82218057-d2b0-4d6b-9608-3bd3153740d9;DISKONUHUY;0.035
d6f3a203-3a4d-43db-94f9-4422ce25a280;GREATDISCOUNT;0.007
e89ec5ec-edd2-478c-a933-f3c962e3e90c;PROMOYE;0.095
4f0615cd-6a8f-4a5c-8271-907f8daaea0c;MANTAPGAS;0.077
381fe2cd-012d-4bd1-b3c6-3997580d6492;OKEGAS;0.047
45a5f7cf-d73a-42b5-a1ff-8f23bf0c14a9;PROMOGAS;0.059
c86a2fa6-76fe-4b95-a9e2-11b466ddd601;SKUYLAHBELANJA;0.076
09911cb5-df48-4b5d-bf3b-083536278ef2;BELANJASIK;0.054
c3896722-2188-4a76-b851-262a1a0c1f2b;PROMOASIK;0.026
e8969d87-9da5-4bca-83b3-567dd2313e1d;AWALBULANCERIA;0.019
e58c8238-bc2c-40a0-b0b0-63966f5e8976;HOREDISKON;0.094
6a3a1799-8e8d-4262-9212-6432991cd0c0;ASIKMANIS;0.069
33fd54f9-c8a3-4f47-a3fb-22e719975fed;GRATISTISTIS;0.093
b6d120fe-7c0d-4890-bd24-30e6e7377936;DISKONUHUY;0.066
6119acaa-59b2-4689-a6cf-e43c84293d13;GREATDISCOUNT;0.072
78b0f000-276d-4b02-ad11-e5bf8ac2e2de;PROMOYE;0.054
62071ff3-6320-44c2-a6f3-f75195bdaaca;MANTAPGAS;0.038
932a3f54-c3d0-4890-9d41-8fb5f9a7e1db;OKEGAS;0.089
f29f51f2-1fda-4b37-9ecb-d70b46c35271;PROMOGAS;0.059
23560f04-cda7-4abe-a3dd-fa91e55fbcc5;SKUYLAHBELANJA;0.026
3cdac93f-2368-425e-bbff-b566cb9b6c90;BELANJASIK;0.058
84cb284d-3007-405a-8e0c-1390827fa60a;PROMOASIK;0.024
cd82903a-a6a6-4cfd-b397-151c1243b2f2;AWALBULANCERIA;0.063
78d10247-1d4d-4319-9380-617a06c9bec5;HOREDISKON;0.04
fa295ee6-18b7-4e1d-9aa0-7ae383ad7073;ASIKMANIS;0.031
b5fb43c9-ff46-4e26-aef1-c47cba5c10e0;GRATISTISTIS;0.062
6e179b8b-7898-44ff-9c70-e67711484176;DISKONUHUY;0.062
007799ad-f502-46e3-ab92-6af5c88c7709;GREATDISCOUNT;0.067
550d3547-18f7-44c8-8bf8-30f1ba31190c;PROMOYE;0.031
