id;revenue;payment_method;bank_code
f69db20a-ff56-4d10-ba1c-2917d3169f0d;414499;PAYLATER;JULO
a5b8afe0-8325-4e60-b412-882bf566ec98;152675;BALANCE;BALANCE
41501525-1f9c-4747-abda-31803bd1a4ea;237523;VIRTUAL_ACCOUNT;BNI
086a41e6-8423-4518-b2d3-885285ea8321;163372;MANUAL_TRANSFER;BRI
11dc73b1-fc97-4589-ad7f-3389f0009352;423345;VIRTUAL_ACCOUNT;MANDIRI
cf81774b-7e12-4f58-a0a6-939c07cbf01c;105010;MANUAL_TRANSFER;BCA
97716d41-f2dd-4b27-a412-0a21c4b135d5;175582;GOPAY;GOPAY
3d679e54-387b-4809-89b8-a0d841d20026;164688;PAYLATER;KREDIVO
25aca0e2-a94c-43f7-8323-fd8808d8e67e;185125;BALANCE;BALANCE
038edc83-edaf-49a3-a173-bceca93c1cef;293117;GOPAY;GOPAY
300674c5-107f-44bf-b96c-23728d717d26;314598;PAYLATER;JULO
0cf9cc9a-737e-48e2-9204-989f99d6672c;429142;BALANCE;BALANCE
ba387819-7edf-43f5-b1f6-8a7aa62a5824;167434;PAYLATER;KREDIVO
01884d7b-c807-4c46-b91d-805f766dec29;165351;BALANCE;BALANCE
3e7be3cf-d63f-414e-a917-e8769326ab08;331610;VIRTUAL_ACCOUNT;BCA
e332ba60-9654-4282-b01a-cf52b1c2c2a5;242268;MANUAL_TRANSFER;MANDIRI
fbe88f93-a475-4956-adff-48189c89d1f1;141349;VIRTUAL_ACCOUNT;BRI
fad5956a-a400-4538-96c1-36544726dc12;188715;MANUAL_TRANSFER;MANDIRI
2977b83a-cb08-4ac1-bf56-5d432201b456;212730;MANUAL_TRANSFER;BRI
233cfc68-f442-4b3f-867f-b17f7b2ca6dd;498139;MANUAL_TRANSFER;BNI
2e054db7-ff44-49eb-a2f4-c7bb4845ad10;231081;MANUAL_TRANSFER;BNI
31e917e5-4369-4ce9-8979-1c1cdcc3cc2e;278086;MANUAL_TRANSFER;BRI
b985ccfd-6613-4379-a996-003c748fe24a;466828;PAYLATER;JULO
5fd65e79-d4a7-43e9-8b5f-cee81fdae43b;471686;BALANCE;BALANCE
6afb0b4c-46f9-4811-bcdf-820219a00f87;495079;VIRTUAL_ACCOUNT;BNI
7ecf248f-4bb5-453a-a47d-a7e1e0e32486;225332;MANUAL_TRANSFER;BRI
fc0312ae-5c89-48d6-a515-9e930dcbe540;445844;VIRTUAL_ACCOUNT;MANDIRI
80d98f47-20c5-4a97-a409-4444ad6daa14;191387;MANUAL_TRANSFER;BCA
8c11ce85-0937-4ee9-905c-d8f8d7940a7b;203594;GOPAY;GOPAY
72a27a0a-171e-402c-9b1c-588cf759f424;417893;PAYLATER;KREDIVO
60a81f13-0a48-472d-87f6-cbd439419dc3;383946;BALANCE;BALANCE
79fea241-05f8-4212-817e-4f48f95a197d;354209;GOPAY;GOPAY
4ac7bd54-dfdb-49a0-8572-1ea55d3f2a46;162548;PAYLATER;JULO
760b0ec5-1804-4e76-bc16-fb096c7d8521;473973;BALANCE;BALANCE
d84bbe86-338a-44e6-b058-3200be9da448;131535;PAYLATER;KREDIVO
a0804acc-dd67-419a-9c40-947b363c471f;223123;BALANCE;BALANCE
2f122db1-8f03-484b-b096-801688cf666e;337807;VIRTUAL_ACCOUNT;BCA
7d8442ce-201d-43dc-a8a6-1f22f661fe25;322235;MANUAL_TRANSFER;MANDIRI
3542563a-a7d0-4cbc-8c83-d18efa4af5fd;468615;VIRTUAL_ACCOUNT;BRI
09237def-796d-4efa-8b50-9c3467a1339d;307954;MANUAL_TRANSFER;MANDIRI
58385f03-f1cb-412e-8a93-d1b770a18f9f;410022;MANUAL_TRANSFER;BRI
114e76fe-1fa9-4d4a-972b-31b86be79ba7;266807;MANUAL_TRANSFER;BNI
45db38b5-3cc7-4366-a603-212aaf6db9ff;494034;MANUAL_TRANSFER;BNI
dbac100d-f632-4084-b496-5fbe56f8464e;254985;MANUAL_TRANSFER;BRI
808a4896-3e2b-4b0a-a027-72a4ac8e7607;422552;PAYLATER;JULO
764640f2-b4a6-40b5-8fd4-0318d01b92a3;230312;BALANCE;BALANCE
738ffab0-f10a-469f-b42a-a35572591aee;231317;VIRTUAL_ACCOUNT;BNI
95eb7270-5482-4ca2-ba2f-4e480cddbb22;217389;MANUAL_TRANSFER;BRI
ec72f892-6969-4ada-84ae-5563359add71;326967;VIRTUAL_ACCOUNT;MANDIRI
6c9d8c49-f93c-48ad-ba16-a05873edc890;249326;MANUAL_TRANSFER;BCA
0608a7c8-955b-485d-b3a7-b75575f160b8;463406;GOPAY;GOPAY
579a8289-57c0-4af9-83fc-327ec378a2e4;402727;PAYLATER;KREDIVO
985458cf-6aba-4766-802e-7688816c4262;427053;BALANCE;BALANCE
8e2179de-3895-46e3-89e1-edb36cafdf00;263945;GOPAY;GOPAY
6cb10d2d-543c-4ffb-b146-6ea3c5f5ed24;482175;PAYLATER;JULO
64d7cee8-1fc9-41d8-af66-f91b7f60768e;106179;BALANCE;BALANCE
044fde72-9aed-4e28-8d77-1680dd3df4ba;152652;PAYLATER;KREDIVO
8f2393f4-8cb3-49e5-8210-0dca971cd03e;256732;BALANCE;BALANCE
25c2b25e-e2c7-4c75-b323-199bfe21f8fb;430218;VIRTUAL_ACCOUNT;BCA
c38ce857-9d55-40cf-91e1-83bf39a27c52;439389;MANUAL_TRANSFER;MANDIRI
ac0e10d6-4300-40f4-9128-343c96068a0f;214039;VIRTUAL_ACCOUNT;BRI
ce959b00-55e4-47dd-aedd-738cdaff436a;446060;MANUAL_TRANSFER;MANDIRI
278cf03d-8883-45ec-a07d-8f542bc38e42;250833;MANUAL_TRANSFER;BRI
5ba440ea-a6eb-48a1-85b3-01fb1e0624f4;253419;MANUAL_TRANSFER;BNI
d2b6cbfd-63c9-4b8b-b7fb-6e2a1ce52890;493995;MANUAL_TRANSFER;BNI
c5eff350-eddc-4479-b22a-d597bea3e8b2;136419;MANUAL_TRANSFER;BRI
686831cb-3cf3-46c8-992f-c29d531428f6;230621;PAYLATER;JULO
a4b4a7a6-5e96-47e7-a33e-522fb7505483;239504;BALANCE;BALANCE
464ae631-7c43-48c7-8e7d-20d05f75f561;214660;VIRTUAL_ACCOUNT;BNI
765f74a3-27db-4063-a153-c74f4a72f25c;317040;MANUAL_TRANSFER;BRI
5c4c8a14-e45e-47d2-ad75-8cfa660cc135;241097;VIRTUAL_ACCOUNT;MANDIRI
258ab701-2d1b-4cb7-a71c-ea8d95fad3bd;151135;MANUAL_TRANSFER;BCA
0d3632f9-92f9-47ae-8e6f-3d8539ea2edf;218966;GOPAY;GOPAY
3c1cc474-9a7d-43ab-b475-f17924d0dc58;312402;PAYLATER;KREDIVO
4339092d-b837-4135-8520-0f7867732e32;349469;BALANCE;BALANCE
a90d2a7b-ab2a-4b8d-aa40-d050ad58364b;475523;GOPAY;GOPAY
2a654cd7-56aa-43ea-bc73-cdb7c108029f;370454;PAYLATER;JULO
daf2b660-d611-4794-ba4e-14ac5eeae559;184273;BALANCE;BALANCE
1efe8b7c-6fcd-4aa3-909e-2c041824d19b;140749;PAYLATER;KREDIVO
9bcd3c7f-1f6a-4565-ba09-2ed8a1c61827;141773;BALANCE;BALANCE
b90e4fb9-f6a4-4756-92ce-8981c1de8dc7;141608;VIRTUAL_ACCOUNT;BCA
1fb7c104-eebe-4729-9323-930e0579c472;460563;MANUAL_TRANSFER;MANDIRI
b889df09-8c72-4850-91e9-1b63d5da71f7;287087;VIRTUAL_ACCOUNT;BRI
fcc43fa3-8a5f-4462-af63-e7e6492d483e;346362;MANUAL_TRANSFER;MANDIRI
d607a096-d5d2-4fee-b801-2603cf10aa37;177587;MANUAL_TRANSFER;BRI
3369e300-417c-4ea0-a3f5-afbfeac67ee5;116655;MANUAL_TRANSFER;BNI
5df9b409-f2e4-4058-a5df-81de7512069d;442190;MANUAL_TRANSFER;BNI
f218d557-5658-416e-a4e7-bdc93b0eba06;414705;MANUAL_TRANSFER;BRI
e0dd3c8f-54a7-42d2-9d77-c3375fcd9b92;427097;PAYLATER;JULO
fc4c2692-f0c9-488e-9a46-522f9da108f6;256297;BALANCE;BALANCE
b487fdaf-73d3-4ddf-9ec8-9e27d190ab87;384922;VIRTUAL_ACCOUNT;BNI
061a916d-1f26-487b-9dbc-0b2bf2b8161a;366789;MANUAL_TRANSFER;BRI
5c562bc9-2fb1-46fe-a342-266e566e5c57;201628;VIRTUAL_ACCOUNT;MANDIRI
5122f381-7384-4dd4-8dfb-1594fc27c9c7;416994;MANUAL_TRANSFER;BCA
0fef33da-7124-4b07-bd94-8d703f33f926;395437;GOPAY;GOPAY
0927c26c-7a26-462e-ae49-9e4e6fbef92d;297532;PAYLATER;KREDIVO
ae1bfdcc-3e78-491c-b483-4dd2a8f9536f;454418;BALANCE;BALANCE
a57c48c3-d946-44db-addb-69e98cd8f539;255049;GOPAY;GOPAY
04e2a74f-663e-4cf7-83be-57085e51d888;216691;PAYLATER;JULO
7e7dd69e-aad1-4677-b530-3da8298f8131;181631;BALANCE;BALANCE
b0f2c334-22b4-4345-ade4-f87eb81fa4a7;278288;PAYLATER;KREDIVO
abb1d9a0-c082-493f-8d9d-292f37675bd5;340157;BALANCE;BALANCE
e8d332fc-e74b-44df-9652-54bae4e5ba7e;322448;VIRTUAL_ACCOUNT;BCA
4cfd2304-47f9-4e21-94a2-35855ddba7b9;374219;MANUAL_TRANSFER;MANDIRI
86da195f-406a-4aff-9b1f-251211f99d06;127915;VIRTUAL_ACCOUNT;BRI
e54e1f21-9fbc-4bfb-a70b-43e96f064418;348265;MANUAL_TRANSFER;MANDIRI
72fd4fb1-d95e-4679-9da9-10519160767c;114977;MANUAL_TRANSFER;BRI
a74bd27b-2b60-4c63-993c-a7e6b017a9d2;135867;MANUAL_TRANSFER;BNI
8e812f58-4c74-40ea-9666-82272120f4c0;190270;MANUAL_TRANSFER;BNI
b8bb6bb1-9383-4206-b3d8-847cee1650f4;252220;MANUAL_TRANSFER;BRI
9c6339fd-7a95-4e95-98d2-e60352bd787c;224745;PAYLATER;JULO
3040488c-bec0-4b3a-bfeb-9f66b19349ab;289350;BALANCE;BALANCE
a8a8e7a6-009a-411c-bb43-1af82beb6343;420846;VIRTUAL_ACCOUNT;BNI
073a73f2-4b26-46b0-a4ef-d65154f48c1d;347626;MANUAL_TRANSFER;BRI
5baa2350-3644-4761-94a6-6ce1f9b88ac0;404653;VIRTUAL_ACCOUNT;MANDIRI
9b169213-54c6-48bd-aeb0-21929dbf7004;345440;MANUAL_TRANSFER;BCA
fe8b1256-9970-4e17-86f9-12a7b3efa6fa;152405;GOPAY;GOPAY
60b3db7d-70f9-4e1f-bc1b-a8115fc2b63c;369626;PAYLATER;KREDIVO
43769112-31f1-4221-bf16-b28882a9d21d;448822;BALANCE;BALANCE
1464d0e7-28c4-4fd4-a587-ebf22f59fb83;133408;GOPAY;GOPAY
12fa9108-b06b-4f31-b634-4df2af7ec5ee;373592;PAYLATER;JULO
eb59998b-4fdf-454a-8461-4e93df314f99;244294;BALANCE;BALANCE
f3e7e00f-4626-44c4-a943-85652d76fa06;308734;PAYLATER;KREDIVO
05de5608-361f-4808-92d3-33bf6ad48110;295878;BALANCE;BALANCE
f006631f-8b72-4099-b8fa-a1bd1d37e60c;221116;VIRTUAL_ACCOUNT;BCA
81f46359-17cd-4b7a-a246-14da9fb12f15;138542;MANUAL_TRANSFER;MANDIRI
fc78fec9-3c6b-4dda-9043-86bb69dafd05;427754;VIRTUAL_ACCOUNT;BRI
5618ee0e-359f-4027-b6a9-7fd42e693299;202916;MANUAL_TRANSFER;MANDIRI
a2ca12a1-c4a4-4062-940f-3c38f3d1912a;160944;MANUAL_TRANSFER;BRI
54ffe9ff-cf35-4af5-bb11-461743f51192;283657;MANUAL_TRANSFER;BNI
b64e154b-d095-4e3c-9b97-dab1ff527122;275972;MANUAL_TRANSFER;BNI
12b58888-e678-4889-ad5a-26ac3b06874c;164753;MANUAL_TRANSFER;BRI
57b62178-10b6-4abc-aae1-43635b6d1862;181799;PAYLATER;JULO
50b2b82a-ec9e-4328-8ec5-15f199a81135;218969;BALANCE;BALANCE
d6b55591-8cfe-4427-8c6c-9088888e9e8c;391105;VIRTUAL_ACCOUNT;BNI
ca7ac47d-97c4-4c2d-a34d-3cde644cb5f6;286038;MANUAL_TRANSFER;BRI
0429813e-1965-4368-bccc-34521beb341c;422626;VIRTUAL_ACCOUNT;MANDIRI
706f547e-9303-4c84-8756-7cc22a005c9c;144569;MANUAL_TRANSFER;BCA
4f24889d-00b5-4667-9c06-ee311a86952c;363316;GOPAY;GOPAY
dca990aa-f6bb-4007-a498-9eca653beb34;382680;PAYLATER;KREDIVO
176cdb95-1a0d-4d71-9ba9-d93f9c691a0e;350998;BALANCE;BALANCE
a94022e4-2f01-475a-9805-19f04e08e404;352392;GOPAY;GOPAY
d4a1e2ce-08a3-4011-bf1b-753e8854ffd4;228634;PAYLATER;JULO
b1d1e363-6dd4-4465-9558-1764e1d80740;177935;BALANCE;BALANCE
59d6a7da-c2dd-4c3b-98dd-f6aaa7dda6eb;289380;PAYLATER;KREDIVO
7052ae64-dc0e-44b8-a441-64dbb9a0991d;392484;BALANCE;BALANCE
2e1edf8f-3844-4b58-ba87-7dc7d7c8b83b;343614;VIRTUAL_ACCOUNT;BCA
d8eb90de-3b3f-48c1-9e46-c974abb84fc3;398361;MANUAL_TRANSFER;MANDIRI
3f9179d8-71c0-4631-b033-78016c9d6f88;478079;VIRTUAL_ACCOUNT;BRI
8414a7a5-bc57-43d3-b562-faa4451f3812;196882;MANUAL_TRANSFER;MANDIRI
9c11123f-fb26-4da1-a2c2-1ee5893ca120;356245;MANUAL_TRANSFER;BRI
a9877439-e72e-444a-bd0c-76dafbfa254c;148274;MANUAL_TRANSFER;BNI
64825ce4-c3ac-4fec-9b1c-46ff76e29b45;267273;MANUAL_TRANSFER;BNI
6d290022-b84e-4576-aea5-09ce5ea3952a;437618;MANUAL_TRANSFER;BRI
aa999d60-e954-4989-a919-4ce6ee488a27;439878;PAYLATER;JULO
c1d2ae2c-54cd-422e-b3a4-fae2f2e9c70f;166108;BALANCE;BALANCE
5e984959-288a-4259-bb6d-4547aa9bdd90;225561;VIRTUAL_ACCOUNT;BNI
fa61a768-7393-4f14-abee-77e4edb3f32a;106605;MANUAL_TRANSFER;BRI
a365b94f-6b15-47f3-ae7f-e15594f1794b;398957;VIRTUAL_ACCOUNT;MANDIRI
18cbe5f8-1d1f-4e93-a810-e2f22bfa2ba1;363542;MANUAL_TRANSFER;BCA
b3548e93-5c02-448f-bad9-8e8d83e1bd40;299073;GOPAY;GOPAY
2310981d-7b3a-459d-98ab-748519af9358;175085;PAYLATER;KREDIVO
f96cc93b-55eb-4a01-ad77-a687980aaae2;480464;BALANCE;BALANCE
9c4c9457-9d07-48c5-bc38-2536ad4d6b2b;182099;GOPAY;GOPAY
65ca2c92-9192-41ee-8979-7f0a11ffb024;204732;PAYLATER;JULO
7f742586-507b-43fe-b10f-51491fa4e2ab;380472;BALANCE;BALANCE
b569f352-e8f2-4211-88a7-004f63b7d0cb;118320;PAYLATER;KREDIVO
dbf3eae5-3c1b-4c5d-9d9a-ea88715cba45;417982;BALANCE;BALANCE
8b9b0656-2ee1-45aa-a8b3-4ac4893b114d;316022;VIRTUAL_ACCOUNT;BCA
95ac893c-2771-4420-8d7c-9d35a664a648;464908;MANUAL_TRANSFER;MANDIRI
e7d52236-d85e-4002-adbc-9e485a70c5be;115075;VIRTUAL_ACCOUNT;BRI
c8a4eff0-f6d1-46f7-965c-46df29a888c9;219204;MANUAL_TRANSFER;MANDIRI
58589f6a-94c5-48e6-982e-d0827da866d7;272007;MANUAL_TRANSFER;BRI
82999eee-d370-4550-b244-1c7beee29f46;412732;MANUAL_TRANSFER;BNI
4bd2fdc1-2964-46b8-99d5-bfb3fa1a8c03;416052;MANUAL_TRANSFER;BNI
bbc29ece-cd39-475d-944e-891fa9533e12;341449;MANUAL_TRANSFER;BRI
b3e0282e-bec2-480e-bcb8-17f31df61b89;273478;PAYLATER;JULO
89d1a564-5be3-451c-998b-f969657543e0;134565;BALANCE;BALANCE
c552c92c-5671-4f3d-abeb-953980c29b13;127751;VIRTUAL_ACCOUNT;BNI
16944ba3-0d6f-49a1-810f-9891c0e10521;413258;MANUAL_TRANSFER;BRI
a8c25510-71e8-48f7-a5ff-7e8b96a37912;217925;VIRTUAL_ACCOUNT;MANDIRI
a39bd1e9-bfc9-4916-88e8-7ffc8547a4bf;427909;MANUAL_TRANSFER;BCA
f1a1e56d-8bc3-41d9-a86a-5c99b78c41c2;169018;GOPAY;GOPAY
606155bc-1b68-4510-83f1-26ef53588286;253521;PAYLATER;KREDIVO
559dfd0d-4286-4c61-b7ee-5c952e2ef40c;286484;BALANCE;BALANCE
b5583fa2-e069-477e-a32f-162a220ff7a5;140077;GOPAY;GOPAY
db1c4ab7-8968-4b93-b7e3-e35de45a74a6;468114;PAYLATER;JULO
4ba83e09-36bf-40ad-8685-28d7e5902361;131386;BALANCE;BALANCE
7e197b8b-7449-4875-8623-376d779e9e1c;335642;PAYLATER;KREDIVO
9793b31d-36aa-4f60-9875-922e334c8eb4;421730;BALANCE;BALANCE
258e0d9f-ced1-40a0-8f21-50a7cd795117;377816;VIRTUAL_ACCOUNT;BCA
a628d941-f142-4ac8-9d15-c41d1606b702;362934;MANUAL_TRANSFER;MANDIRI
308c6c32-b4ad-488d-a74c-c4f65a1db544;272447;VIRTUAL_ACCOUNT;BRI
e3331fc6-c231-4d42-a90b-4de581d08bee;392721;MANUAL_TRANSFER;MANDIRI
ba61abe0-e674-4593-9810-cd6ad144e3a1;437846;MANUAL_TRANSFER;BRI
90db0b0e-6110-4868-b3e9-cac0f9d8858e;361025;MANUAL_TRANSFER;BNI
83fefb95-5429-4482-ae62-131c68345c3d;391261;MANUAL_TRANSFER;BNI
7df6e4ad-f855-407e-b01a-2a1f06f49379;396219;MANUAL_TRANSFER;BRI
7a88e395-4161-4258-be59-5cb3332d4202;220880;PAYLATER;JULO
55014884-9f20-4259-ba3c-4d168e07c475;287538;BALANCE;BALANCE
0fc4f5ac-815c-404d-9fa7-ef488fe33eff;414222;VIRTUAL_ACCOUNT;BNI
146f8a32-0a99-4380-b5c3-b390d00bda82;460690;MANUAL_TRANSFER;BRI
bfe0ff08-a9f8-4fe2-8201-697f21dc9cc9;493890;VIRTUAL_ACCOUNT;MANDIRI
e2cd2228-2855-4840-875f-50af9b3ec303;155595;MANUAL_TRANSFER;BCA
649a851f-2d64-4139-a571-64abfcbe05c8;281638;GOPAY;GOPAY
15050cd7-6557-4b08-b953-d362381dc223;299302;PAYLATER;KREDIVO
1437ff96-4e91-47ee-88fe-0d63c883e39f;430792;BALANCE;BALANCE
3c6d0934-6c42-449c-9b6c-fa08a0580e95;140252;GOPAY;GOPAY
f12045d8-2736-4d9e-8873-8ff9edeabf6b;281316;PAYLATER;JULO
e3799a8a-394b-4afb-a596-fc1524e3f87c;410663;BALANCE;BALANCE
f06f23f9-efc6-4452-9a81-d2fc423b404d;229481;PAYLATER;KREDIVO
8c2379d9-461f-400d-b04b-4bedaeb251a8;492142;BALANCE;BALANCE
c5ac11a1-1c78-4ed0-af6c-05aa9441b459;153303;VIRTUAL_ACCOUNT;BCA
04f56ee1-6521-43ce-b07c-a5daeed9b218;484607;MANUAL_TRANSFER;MANDIRI
de23bb30-edef-4381-862e-93a3b23b2bfb;121175;VIRTUAL_ACCOUNT;BRI
a542c8bc-a493-4839-886d-99d4b345a555;389696;MANUAL_TRANSFER;MANDIRI
d16ec2de-f570-47ab-9b2f-3362a3ecde4a;228046;MANUAL_TRANSFER;BRI
60b45382-5638-4717-a6b5-e79704eb43c4;145308;MANUAL_TRANSFER;BNI
c2c890a6-d490-4bb2-b4d9-168548255caf;147500;MANUAL_TRANSFER;BNI
a8847e00-1d83-4150-9b43-d14b4a1a8161;416669;MANUAL_TRANSFER;BRI
db52d241-7a39-4474-ab35-7933bc84fc7d;388603;PAYLATER;JULO
f35b1438-60d2-4e15-bf1c-c5976d073f2c;415985;BALANCE;BALANCE
df5f6a30-aff4-4e29-a13f-b37d0dd774d0;307236;VIRTUAL_ACCOUNT;BNI
d9d6983a-c2ec-4ee5-9d46-5202456ad50b;488192;MANUAL_TRANSFER;BRI
a00033ef-7c34-44a1-879f-edcf32fb5620;341593;VIRTUAL_ACCOUNT;MANDIRI
695d38b5-13ae-4507-b650-a383ff180e4e;172812;MANUAL_TRANSFER;BCA
ea0518f1-a560-44a3-b350-51b7071a0fd9;346332;GOPAY;GOPAY
d9fd1742-33fa-478f-aac9-c9c0a1f1cd63;119041;PAYLATER;KREDIVO
520a3289-f549-42c3-ad94-88bb98ff7144;214464;BALANCE;BALANCE
0b3acd14-cccc-4c22-b84c-ed07c5155df7;398372;GOPAY;GOPAY
20970b96-63bf-4fab-a6e8-45dc9b5a3f9a;289130;PAYLATER;JULO
c7723a24-5cf2-49de-952b-636c0c2a8317;374775;BALANCE;BALANCE
456afb21-5641-4200-a187-be1a6022a4ae;289084;PAYLATER;KREDIVO
924d7f9d-7cff-4c56-8b41-c4d0ad397916;237009;BALANCE;BALANCE
9b3df88b-ad2c-433d-aea3-4491e46d5bf0;309470;VIRTUAL_ACCOUNT;BCA
d2544299-09f9-44ee-b111-bd0f3917d7fe;432791;MANUAL_TRANSFER;MANDIRI
5f4d8bf1-8f24-4ed2-83e2-b2c8e8002fdd;343033;VIRTUAL_ACCOUNT;BRI
a0e5aa8e-8da2-4b8f-b7c9-d5baba122b91;347709;MANUAL_TRANSFER;MANDIRI
f434982f-74f3-4cd9-a369-496341ff3f58;327718;MANUAL_TRANSFER;BRI
1e99c566-2373-4a23-87c3-c989ef4091f1;399534;MANUAL_TRANSFER;BNI
5243e352-bb3f-4fd1-83d2-9f293e786952;310429;MANUAL_TRANSFER;BNI
bdc661f5-e5a6-440b-9c6b-43c5a5d44e24;177908;MANUAL_TRANSFER;BRI
37516d61-9cc6-42b9-96ee-b33dce3b1b4b;122887;PAYLATER;JULO
106d621e-6c0c-4938-97f0-038b7a70cbfe;164968;BALANCE;BALANCE
26d14ba0-8cde-49ff-ab65-c3d80b6d04ba;375457;VIRTUAL_ACCOUNT;BNI
e13d79e6-3bfe-46a3-84cd-b8a8bc7e99ba;115695;MANUAL_TRANSFER;BRI
a6688170-0922-4ab8-87a9-6c186e7f14d1;465182;VIRTUAL_ACCOUNT;MANDIRI
f3273d76-ad0e-42ce-944a-7a5c0bf323c6;428172;MANUAL_TRANSFER;BCA
e5e5d246-e5cf-4aa8-aee7-2293ca1d4b04;425031;GOPAY;GOPAY
8be54c75-7576-4e22-9e5e-f3fb13ff5ab1;188973;PAYLATER;KREDIVO
d1e78edf-3163-4c23-a359-1f9798a86b7a;433793;BALANCE;BALANCE
ea0d7ed4-583a-4b39-b2ad-f2407c40be47;381405;GOPAY;GOPAY
d4a8d289-c9e4-4f13-806c-fb90bb9fe376;223109;PAYLATER;JULO
93bf5cc9-e34c-432e-95f2-5e95280fd932;260244;BALANCE;BALANCE
d9e766c7-7cb2-43cb-a93d-bc3936219b43;316900;PAYLATER;KREDIVO
7fa9e240-8b79-4b30-bf19-ed551da23421;319260;BALANCE;BALANCE
737e00da-bf11-4d71-bd15-c7d80f481988;445131;VIRTUAL_ACCOUNT;BCA
02fdcc90-3e6b-4bad-8892-9b3c5747bf6e;387867;MANUAL_TRANSFER;MANDIRI
d573affa-f831-481e-9636-134543c56c67;164062;VIRTUAL_ACCOUNT;BRI
9c77b920-f4a6-4679-84bb-b6142a930099;210031;MANUAL_TRANSFER;MANDIRI
acb7d826-1903-4397-8b4c-5e18859833a6;171674;MANUAL_TRANSFER;BRI
83ff6993-6238-422d-9bf2-495fe265b89a;175303;MANUAL_TRANSFER;BNI
80935231-8c94-4d1b-8120-0cc146704d3e;307605;MANUAL_TRANSFER;BNI
5c9886ec-c6b0-4b86-b84d-fe06e387449b;236896;MANUAL_TRANSFER;BRI
ca97c968-14b2-4026-b5a3-c5a36a7cb6d2;357234;PAYLATER;JULO
8d0b3156-b14d-4182-86aa-5d9a6712e21c;302284;BALANCE;BALANCE
249daac7-ca6d-47ae-a4f6-8fb9c8cbb501;176627;VIRTUAL_ACCOUNT;BNI
704eb9cc-5f67-4fce-bc60-8a23f7e159dc;273678;MANUAL_TRANSFER;BRI
46f95068-0d62-448c-ac5b-f2ee5a2bf745;177619;VIRTUAL_ACCOUNT;MANDIRI
23d54468-dfd3-4b0c-bd61-358bf8cf8b80;155127;MANUAL_TRANSFER;BCA
931295d2-74d3-42c4-8936-d6db1863ce38;411038;GOPAY;GOPAY
cc34dc2b-90c7-4051-818b-3bf3eb0e5437;236042;PAYLATER;KREDIVO
de9d5e32-dedc-42d9-be3c-b58a1d1b815a;141787;BALANCE;BALANCE
d6fa24de-a745-4b35-8c43-873ffe440f2e;256865;GOPAY;GOPAY
db368e61-ca35-4a15-ad74-f052ccde43ca;464130;PAYLATER;JULO
061fc704-f254-4c0a-ba87-03cc805cf636;236159;BALANCE;BALANCE
b5756701-27f4-42c2-b383-31a49316753d;164426;PAYLATER;KREDIVO
29ee0255-74a2-40bc-b46a-d8b7164c3384;452463;BALANCE;BALANCE
210547df-5399-48ee-8006-ae9443ed21fc;222447;VIRTUAL_ACCOUNT;BCA
a1c64dd7-8337-46eb-bb80-0672a0134134;418713;MANUAL_TRANSFER;MANDIRI
43109e0a-0f14-4816-a924-d28162aa8484;303079;VIRTUAL_ACCOUNT;BRI
bfefcb8b-0aeb-403b-89ee-d63cfaf5482a;244142;MANUAL_TRANSFER;MANDIRI
52dbda40-4a97-426b-a2bd-d9d7221c7e54;451171;MANUAL_TRANSFER;BRI
1db416b8-7881-4b43-802b-d319f034a088;267264;MANUAL_TRANSFER;BNI
cf21ccf2-aca4-4365-aa8c-4b57a71f856f;107735;MANUAL_TRANSFER;BNI
6ee85753-e786-4684-bb9f-fb2280360395;415568;MANUAL_TRANSFER;BRI
2a8c9258-c569-467a-9733-c9e1a85bea93;407465;PAYLATER;JULO
d198f14d-21c9-48e5-958b-98735490b67f;121448;BALANCE;BALANCE
2cc5797e-5c5b-453f-ae6d-fbeb1e121f86;274538;VIRTUAL_ACCOUNT;BNI
e7b1370e-c086-4327-a2f9-e917dbe50250;124962;MANUAL_TRANSFER;BRI
f20d4e2c-67b2-44cb-b988-5f519e8bb0fb;430490;VIRTUAL_ACCOUNT;MANDIRI
4bc4f7d7-56ab-46a7-a48e-807a480c0b40;339997;MANUAL_TRANSFER;BCA
1fc34362-0346-4fec-a568-a363b4d72073;210366;GOPAY;GOPAY
60b0d474-3ee1-4c3a-b4c7-16307c11d471;302286;PAYLATER;KREDIVO
8308bd11-8d89-4cc4-a1aa-737db92f23f3;274525;BALANCE;BALANCE
8c6e3efe-8855-4181-b3b5-dac42c0d6a3c;382964;GOPAY;GOPAY
87a16a4c-3091-423b-bd2b-c743d14615ee;497254;PAYLATER;JULO
c10ebb35-4203-4b13-9080-215d8bc6809e;114380;BALANCE;BALANCE
341989bf-6d78-48bb-a2b0-749e0f02fa70;328103;PAYLATER;KREDIVO
7cc738ab-7e11-43ba-830a-6dc60739d6c3;107193;BALANCE;BALANCE
f2911b30-2999-4783-ad60-d92cd27323e4;434749;VIRTUAL_ACCOUNT;BCA
3cd5061d-5cf4-42e3-b47c-6a355f31a5a3;228753;MANUAL_TRANSFER;MANDIRI
8412d94f-4796-489d-b60e-1beb56e07c43;356054;VIRTUAL_ACCOUNT;BRI
5ee9dfd9-9a21-475d-8a9e-1688fdcf26b5;222195;MANUAL_TRANSFER;MANDIRI
d557cdbc-f4c6-43e4-a26c-3eb6378ef0ee;181582;MANUAL_TRANSFER;BRI
