transaction_id;material_cost;insurance_cost
b02a202c-e0b8-4a41-8ebc-c6bffd8f8e93;57085;13708
17825eea-45b3-4105-95e2-db453d473ac6;33561;29512
2ab537cf-053f-4548-8a4e-f735cb557591;32131;14258
d02987c0-58f7-460a-8612-8e1d9f0e8dc1;57877;28714
60c5d143-7042-4f66-9466-50be62713151;58053;11822
0bcaec4c-e684-4c09-aef8-380d4fd808a9;59714;27550
126d156a-ddf4-4ff9-a22d-b3abe7be3677;62028;21562
94e7466f-d0a5-43ae-b237-72f216a8d07d;42259;28388
79dee2be-daf6-496e-a8d7-19f1ec2b1dce;33523;18354
c025132d-d1c3-4df7-ad58-1a72e71aaed5;39809;22468
a42d6790-1171-4558-a5c5-2794bb4ef84c;34655;19081
d1eff6b3-e8d9-40fa-9a2b-f28c5668c62d;64957;28093
57dbe690-b2ce-4bdb-8b57-785420ee5508;35043;22979
88cf18b9-6ed4-4e18-a1a1-5aaff04f66bb;61193;17153
620f6b7a-3cf7-46c7-92f2-9552247e0ba3;39305;20393
8bd19eae-e770-4ba0-b69a-56cd3b7924a3;31257;28631
37998c17-f1e3-47ab-87ee-855e05ad4fc3;60304;22588
b7fd1061-309b-4f20-aeea-6135c39fb800;53410;26019
828045ad-03dd-4bad-9546-5f63a5913bfa;63796;14378
d315fb6d-ba07-44d4-867a-94e11eee6a7d;50292;26450
00fb172e-d8d5-4d06-bc15-235f6e5e6fe9;58226;20209
96463820-1caf-41c8-a278-edcf5ee04764;58495;25064
ff450eea-9840-44f2-9cc5-89b90e89f2d5;53885;15908
cc9fc6d6-83d6-4144-9f44-f61125745c0f;32276;10628
45ffe193-a960-421d-a267-a5199aa527fb;58539;27166
39ba05a6-0a5d-4c26-b544-f69ada82afb3;44422;12339
aa5adf17-1b27-4eb0-971f-78409526822a;37379;20230
dd104efe-2964-49eb-a015-a999cb440481;52554;21693
44561d23-a3fc-4b9e-91b6-a18b5e661ce4;65829;12892
5cf536ec-bd8c-4f77-adfe-4a598c4d29fd;44018;15744
276bb7dc-bd18-4432-b5a2-f35f0b224dc0;48900;15283
eb7579c2-7884-4f9a-b2dc-bbdcc56fb45e;44801;17115
551d216a-cc49-4293-ae9d-50f5cf7e7948;45977;21897
7bf59c5b-3064-46f7-a121-2a1cdf0e6699;49864;15745
e309aebe-4c64-4d7f-b8c9-b8bf057df935;47971;20420
4ad182fa-a263-42a3-9bfe-d4307b790fc0;67108;10733
8ca91b43-56a4-43ef-a8ca-98ca8b2ee23f;59784;14222
dd0c2039-3da1-4298-b851-1d6bf8b126ba;54785;13033
af0a237f-0180-426b-b8e0-cf74b5db3dc8;41767;18293
3657679e-f0c0-49fe-bb72-cbbd850416d1;66762;28957
db171e64-cd28-4ab3-a179-faadfae42bba;64059;25826
9d51da2e-7aa9-4336-82d2-9b44b96e1f3d;53851;28680
487646ec-1597-4caf-a2f2-510949414a68;35705;20139
b6326b81-278e-4f72-bf9b-488de3531b4a;41356;20787
9fab43c2-84f2-40ab-87cd-bc80a95beac3;38746;11200
9c666fa0-d119-48ed-aab3-a8b5c3d93d20;51608;13061
f3c14dec-8bb9-4a06-ad6a-d012170dfdbe;62448;21494
2f53e3bc-d65a-4392-aacc-63a6b13631b4;60311;23673
23f93c6f-e4b8-4e35-a1d9-fe14fed81d11;33723;23205
0af5afe0-d866-49b4-bf2d-33cd40a1d4fd;35595;29747
a71fd90c-37a5-4cf7-ba32-b8d7a8406d84;39590;15758
b486ddf2-4693-4509-8405-d095e2ffa56b;38265;16767
e568e4bc-ba71-483c-a243-9035f18d43bd;56780;15163
f8b069fe-3f6f-4542-8bdc-8e4c5167fedf;31174;19704
8b0ddb0b-8f59-4a35-bc36-0048ee501dba;43301;22171
8c3c7ae1-1c18-4373-af97-aa631d69069b;48951;21847
30cc9016-cd4b-4aa8-8029-d935cf5e281d;59590;14739
e2fe67f8-7673-4ee9-b870-454e3a59610e;35457;27120
a5f633e5-9f94-4b8e-ace9-5a86d8d0f135;64185;21933
cfb718d4-65cf-412f-9aa7-1b31f8d80bd5;42983;12372
d8f66d5d-c937-485a-90e9-0a1c5686abce;42620;22853
eacdcb05-9708-4d78-9b40-4863d2a0180e;41106;23515
785d734f-cde0-4a90-a0b2-cb3e3a3624ca;51448;19167
594857c8-5f26-4c2c-9833-a048ce0db839;46575;11179
8a55ca36-913e-4f2d-b062-091505ed706b;69046;18559
88b1e423-7b6b-4c96-97eb-c157673f41b5;55584;11434
6f8ade4e-9da7-4fb4-ac02-4e7ee6bed275;55936;19681
7df137c1-32f7-47fe-b8d6-d5aaa29ac45e;32975;13307
9a3d1874-49fa-47ab-8712-0f1a53c20e1c;32732;28746
a62ac54c-0aa5-457d-9a18-2b0889129a76;32152;21589
dd419cc3-a197-405f-82fe-b8aef5fbff87;63585;18524
9f4fb7e9-d284-4198-85e7-ada6ec32b625;65134;21015
e291b6c9-2682-4cb3-ba2a-631937cd3c48;58605;17570
21dc2822-547a-453e-b7be-eb8d6d8cdc1f;31553;10480
139be2fd-abc9-4cdf-8632-9115cfb8bf01;38947;11519
70af375b-50e4-4e2e-a647-7ade3fa162c3;46354;13267
78b86972-061d-49fd-9679-01841133485f;68609;15691
ff8d275e-a277-4e24-8228-104fdd78b6ad;54289;22596
02535888-700c-45d9-92f1-89418fb98870;31534;21232
57f9ccbf-0ad4-4aa3-b0ce-237d640d73e9;33201;11860
671f4292-60c0-46f2-b011-dfd361486584;59048;20609
4e07e763-66c5-49eb-be78-a33443137613;58664;18336
db2d56fa-79d0-45a4-92c4-adf2fbf85682;63637;24769
d57699b4-9289-4aa4-86b8-f71f5c632b57;35372;21089
07e22a65-91d2-4f08-8dae-8f4a38ea1c4d;38243;17261
fcd951a3-476d-4a6a-b180-60a806253441;32663;16194
1cb8e74a-a942-4405-866e-f3db4e736ab0;54243;23741
93a6c784-4503-43b3-93b7-25cc38e54e74;37856;27157
67a091c6-c873-47a3-8676-84796c2fc149;30893;24716
22beff51-ccc2-42c7-8472-349d3b94a90c;55086;23851
2d813ecf-53fa-4852-9e1d-26c7e3d7fd76;35787;10437
122c1655-ca96-4809-84bd-5012eae3364c;64140;10047
d5583242-734c-401a-be1c-455fce397032;42320;16733
e07a7cc2-8712-40a1-82c6-9065649ab5eb;49885;11292
5138e2bc-3d84-488d-91ee-1c994e7500b4;64011;23891
4fb1a531-2532-485e-8399-1715d3750b8a;41983;20498
54fba3ef-b0ed-4222-a884-ee1e1be5d7c2;41384;19599
122cc9f0-76f9-4c9b-866f-9a83be2b0583;60480;14041
86c9c1af-d63a-4e18-a25c-be2a4beae234;54578;11659
a8793329-3ae7-42af-ae78-d9d1c89197fd;51743;20166
4e28a7d5-038f-4c4a-9105-a7b0d281c7cf;48350;12695
06abd302-b1d8-4eef-80dd-5a26369bb041;30454;16858
a7ea9efa-4961-4a36-aee9-59770a98565a;51757;11091
dab0f4f7-4b63-4491-8a36-1a0f0fc0db05;63787;27289
271fd108-cba1-479b-b9e0-126a36fdd344;31562;16510
6438bfcc-1da6-4086-a31e-f06b44779cbf;46571;20961
e8e813b4-d5dc-4046-8639-e6791d62b016;54697;13956
ed22cc54-f4b9-458f-806c-fea68e8a1ced;59303;15170
e4a71dcc-cae6-4002-8286-fbbfb43cee70;49998;28084
5297021c-7a1d-4fc6-a568-e8f530a75339;39156;28282
8cd2f67f-230e-4738-8156-e1857aaf2220;52057;15813
ae2350df-97d6-4abc-b6bd-4b77f804eba8;30578;26792
eaeaf149-0ca0-4d5e-8f39-5fd5a7676baf;60419;24322
1a2f0210-6ba0-4efb-abef-a7f278256deb;40401;18290
0b9530ae-1647-4f35-a14b-13068fac09ab;54450;28179
ad701cbe-6826-45e0-872d-6ad7fe025ede;34058;24353
af9b01bc-c401-41db-86b5-b1345af0f92e;42636;28384
5b2a20ca-0515-4a95-bf84-5def24396188;61007;11840
a2cb1bbe-f162-4503-bda2-fb671295a584;35309;29684
6dec12bb-62d6-4200-9135-50aac041c6be;53850;22628
30cdb33d-a76d-4cc8-88da-31678e5c624e;49053;17303
75e9a90e-37ef-47b7-9916-3b2ab0e2f736;66222;13689
95c55650-5efd-4123-9a10-6d6825318d83;39439;21604
c0710347-4ee1-4781-97bf-e12501af681f;54787;18839
1a69e9d6-785c-4ce3-b4a5-b97023310c5c;47384;19835
34ae147d-60f1-4d65-885e-97f74d3907b1;55643;22589
02858c8c-919c-4484-9dbe-92eb0f352927;50450;27348
bbdffde5-0dfa-4640-8817-1efe7bff51fb;59968;20345
669cfb1a-a8eb-48ad-9626-ea47185c5791;35473;20774
9b0b74b9-1d96-44f2-b651-ab55b6fefe59;57778;18608
7a391fb7-8375-4c63-adf2-111d8438037e;50910;11521
33dfafb6-ccf8-427e-9865-13372b619fc7;30552;27185
e6242be1-861c-4dde-81de-1cdc9a78d83c;37973;22591
8e6a4657-3183-4dc9-bfd4-822135f4ce4d;42044;24939
ba35222a-1fc4-4ce2-aa56-a16d34f14c2f;50648;17910
92aa1d63-11a1-469a-a7d7-4535db8fb399;49057;13237
88f05af3-c4c1-4b64-90ed-890329146c3d;50955;23561
b3bcbd54-198f-4d66-998f-4a0b5e960a63;36895;10242
2a55792f-68cf-4ae4-8f3b-1e742d784d3a;60651;25946
3d80f8f7-6d2e-4a3e-9cc4-972822b2b386;44472;14165
1da306e1-c215-49f0-b96c-372f58c73787;62966;20501
85785f49-51a1-4c55-a2e7-fc0b2328b06f;30158;14771
a0273c17-f82b-496b-8864-5beafa8c8d97;64170;11292
394ea1b3-f1fc-453e-b438-adc81306b435;69589;27023
d03faa26-61d5-44bb-98ad-0dfd00d9e110;40589;11639
120c2ea9-14e8-4464-bdb6-8fc6ac2df5d3;51331;21241
fb0186aa-7568-43dc-bd9b-b5a873a62e57;39067;19815
64461b4e-22e7-4fa7-95d5-4c3fa8275499;62217;12232
e08fb1a8-41e4-487f-9cac-e4cad264a980;42746;17026
79cf7ad0-360a-4652-9d92-a5d9972fbd62;67502;27602
1474f46d-45e5-4d9c-a456-1223ed24b686;55364;14772
afa47ee2-3ce4-48d7-8e6e-59b3f5b260d6;40504;11372
70854997-00f9-43b2-b688-8990376de511;31719;19805
477073bd-f3a2-44ed-a426-c93f7d8417aa;36521;18068
f7ce55ad-8232-4267-a2eb-452b889f272f;54167;22587
2ded2752-b107-4e25-b925-d0890a532fd7;53956;26601
617ff2e9-1650-409a-a40f-c353430bec00;47480;17943
6cfef059-60ef-49a5-8ca2-d7cdf75c1a95;53693;24590
3037aa94-e000-42f1-a2a7-5903475e5a87;36587;26598
64070260-2538-45aa-905b-a7b66649aace;47571;17260
1e073f8c-7cd3-451e-afd4-8991ec3afa6a;53426;14972
d878be80-dd73-499c-a1a8-dbb899d627aa;30071;19439
e5fcaaa8-60bc-4002-88be-3912c8049df1;30228;27420
26fd056e-a337-4595-8d14-02152a4e9bab;31295;23791
81770120-e89b-4f9f-b6e6-f4a6e0a0d51a;30457;18716
4fb54702-e7ac-4758-a1f6-582f751ca0e2;48792;21748
f2adc931-1be0-44a1-b7fe-cf11ffeeb24e;54326;27533
a83421b6-78f0-43d6-8c10-64f0c2b15f8b;60008;26345
f5f44d54-7b8a-478c-8bff-e517ddacb11c;50656;21070
dd202418-3a46-4319-bb5b-c5b898154133;68674;11401
425f01e0-cbb4-4c73-97ab-4ad7b30e620a;41780;20438
fcf53928-91a6-4d94-ac6a-95d7e4e7ff31;62508;15264
8f7de77c-f6ba-4ecc-9e7c-533e1fd32344;52983;11695
8f6b5e5d-550a-40a3-a55a-13f5bb9c9c94;59847;13422
5ca27d44-25db-4470-928c-518fd25af694;53866;17808
bf20f345-6599-46ea-ae3b-8c6d4e7155a9;67667;20298
0e2f0c7a-15ba-49ed-8eed-dc2dc72364a7;69852;22092
e419a12f-4e48-4e32-815e-4d9ad7cb11a3;35162;17486
488938c2-488c-4986-a82e-f354a28b76dc;66977;17173
9ca207e2-3f2d-4068-b530-54fc84ee7648;68883;14989
b3237be4-0817-4351-a41b-0ce2fdf723c8;35855;27048
dd7f2122-89a1-492b-953f-90ee872037dc;63099;14183
ef763bac-505d-4fed-b1c1-ba59390e5d9e;40117;14953
0e6ec0a0-b4b6-4b45-bfc4-dda57fac2f15;52574;22589
4452c0d7-1fe6-41fb-ac8a-c8a8dec2f277;37314;29920
9a99392f-02aa-4cd6-b322-fc1987564f17;44394;24126
825b643a-af7e-4350-ac33-ab4cd3e200d0;56748;21569
9e8c6623-0bda-439e-973d-ed8c060d50b8;58822;24380
7137e2a1-b9c4-41b3-8126-4e3a7ac274dc;42555;26310
3d75a674-5bd1-4718-9214-fc5409526fe7;57922;23626
5ea94116-b8b5-4465-b685-86f739525a5a;63381;27156
4703b5e2-1cfe-4d48-a33e-a1b5eaae1b04;56959;24165
881e4c9d-11eb-4e77-90e5-731a141e2568;61223;27892
fdd6c326-ea09-4bae-b256-9e6798f23f4e;41377;29607
872db090-3be6-4efc-94bd-481b7e9e4dfd;65593;12824
9be20a4d-016e-497a-88ca-62b8b9bc8337;33368;14831
56562535-e650-42fb-a0cf-b5c274c3ebcb;43209;18658
91a1da42-2ab3-47f3-ba8c-c558f286bbe2;41048;16676
eaf0745d-baba-4ba8-9dc9-cb3d5375c921;66737;14655
b5e01d2b-7e42-4955-8d29-0f82ceda6d81;35605;24750
8a1560d6-2e84-4234-93f5-a6de3c3bbb8e;47334;18414
d912db21-5995-41a8-88bd-52abe6edc892;35443;20227
0851e9e8-1dca-4b6c-b41b-2cc9f029eb2f;43842;23225
a3c9a314-4868-499a-909b-0e345e5ca992;60029;16951
43a81987-25f7-4a45-8487-735cd7502088;55407;22875
e1d27d0c-195f-4c8f-88ca-bb0abf08b5cd;35943;27082
ebbad40f-9a09-4605-8d33-419ab10e7433;60265;20257
7092e976-722a-4883-be1e-56e5c81740e0;54931;14085
1fc94d08-6fd3-4392-8771-d930e20d3fbb;48231;26444
60c0a840-0fdb-4cc4-aa2a-556b016bf0fa;50703;21300
1a1c80b9-0880-4521-a89f-f9204d69e691;31714;24824
65257990-6e19-419b-9509-d1c565d9e84b;36711;13047
1fafa4d9-d382-41cf-8608-d64a5b3aafd4;49296;23524
14b3cca8-048f-41d0-a42f-9dbc39c5e262;34415;22153
68f004b5-129c-42f7-bd34-b3677d782acd;51102;25648
a2da48e6-8c15-4c20-965b-5e630de563a1;63298;22059
aacec3e1-5914-4cb2-8cfc-2b6e172d6b26;48919;12945
c9e57c9f-ab8b-4f01-adcf-c7c5464dcee5;47314;29592
43d4e7e3-1f79-4b1e-95e0-1ba03d0dbe4b;47793;21939
29128577-4b34-4ded-a99d-da97f2acf22e;38552;20904
6733e36f-6b0c-4d9f-8abb-10c2dc022e7f;32820;19290
a27ee7ba-1672-41b1-91d2-d7509a1cb2e7;55233;28454
71a534b5-74fd-4d5e-beb8-7a0306dd0f9a;57490;24393
63c7f2a9-03b3-4d16-9762-5f9d221e59c5;44345;19655
934d4c3e-9c9f-40e1-8a44-6b061549cbb7;66996;17227
3c8e1ede-9d4c-40bd-9ddd-ade5881b746a;45440;13006
36795398-99d3-4810-adb2-0cfa91abc2a2;51535;26355
bce9e996-b23a-4d88-9681-4b9ca95dcdae;37542;21857
7253b173-d24c-4f2f-8b94-508c71b3b37e;68986;15288
9f7cfe66-6f5a-49d8-bc5f-617a1d34a71a;48223;15878
4e02c581-4f4c-4329-bbed-15f76b9fe183;32744;24259
be0034a6-b19d-4385-85b1-8a2601fa6f67;62342;23274
bc55291a-0363-479d-8983-43e99123d1c7;47337;22622
b0557500-722e-423d-846f-ce7aacd74906;43784;29866
165786f3-2529-4a69-8225-27731b485a0c;55314;18033
a87cea9c-6ab5-45b1-aae2-753292574913;57498;14235
1cfed666-415d-4468-bbe4-79351412988f;41969;18269
59f35e1b-30fb-4e64-ad00-c51803ce7623;43466;29675
7cc436e9-ccb0-4582-bc3a-8bdbe1e0a642;31773;23574
7950b3a4-0ed8-41f5-b0ba-3f65d0917280;55282;14157
1ec617e5-3294-4954-8a5e-7ddd6195b0ca;43911;19730
376b59df-39cb-4465-ab00-3a58e8e273f1;37346;15354
2de734c9-b224-42c1-beca-1f9ce4cc34db;41236;27094
18118b30-8abd-410f-9d60-2e178a7e196f;68703;22363
8dfec0cb-28d6-4fec-8769-5bae34cc0bf3;52267;27231
1ea4c51e-0ea2-46e5-bfd4-e5fad5985808;41144;20952
25be790f-2a32-4583-b753-7ae7bb4556d0;56997;17412
69bfe82b-808c-43f5-aafe-e9de234866fd;61201;23710
c144dcc0-24d1-4f89-a7ba-2bd14b50dbe4;61839;17318
818fdc42-39a0-4100-9209-626ec442fbf4;61480;24319
3b784a30-f3fa-4791-9c9c-b8f193bfc98f;64167;20868
e97dedb9-b579-458d-ba33-5a9f29f7c99f;55189;18088
8892cb91-177e-4f9d-ab66-df03e399be81;59078;29662
e096b884-3636-4491-8c1e-5e73d8d98bf7;42738;25163
34679646-f643-48a8-b7b2-3e31ad00cc93;52978;19666
0d64d134-698a-462e-ad67-abf6a036f29f;31289;22084
0aed4a07-8aa7-4277-a7dd-4067b0c8bbae;38389;14804
efa3cde9-ead7-430c-9a30-d9a2fdcd648d;32378;15959
9c4b9f6b-f984-4241-9f93-1c74786a4216;35658;16372
1e2a3e4a-d2a2-4bc2-a128-0f426f291af7;35788;19887
26d9c975-1b4e-4e3d-8db0-273d37c32657;67507;29482
6f8c9a14-7ff6-4e0a-8001-36771807ce13;66830;11253
4c8288f8-d0f7-48d1-84a4-b491ae25079a;69196;28942
6550b97f-49fe-45d0-bf4e-02ec4d6b717f;42609;12840
55e28423-094e-4c52-aa7c-ae3cfb4a8059;59502;12027
1bb22d50-423b-4ce4-8d77-ede3aa45e034;44980;10609
0788eacc-79ba-4c0e-a6e2-8d410204e7fe;62093;21130
e749d639-1111-43f6-b807-acd2e16d32c6;37302;10093
d5d5d7ef-44fc-4cc7-be92-78b7d27520f8;44212;15226
3ced7527-eab7-4021-a450-dbc8764bb723;49467;12896
9dfbfbb4-5f4b-4df5-9490-eb026ce7bd63;59064;25817
522fa58c-f005-49a5-92b6-ad0f38a05b07;64538;17549
2b1cd7f0-d18d-4ad3-98fe-37a5e7c1d525;60437;13551
5ff5802d-40e3-4b4a-a529-776deae5ee1f;51031;26816
7e8c71cc-5683-45b8-8064-90be97629978;45478;27908
aaf48e92-04dd-4824-941a-c8e4feb7b9ec;45505;11319
864f515b-e3ef-4167-9be4-223673cce985;30292;11133
e546b407-8c44-4572-abd7-685f94820c89;33397;15769
0c5140af-83dd-4277-8c61-5d2bd825f467;41329;22750
9dbc4596-7141-4cce-bd89-260b461c2fb3;39607;14827
db952993-db1f-410c-80d4-9895572c63ca;38183;16585
ad772eb0-ed32-4091-a577-f98a55bfd23e;47094;23672
13c69f4d-6bc2-455c-8b0e-3f6b2e69ba72;48090;25079
b45de076-f29c-41e2-b9f8-2a9b81ac83b4;35625;27011
990ce88e-649f-4490-9d19-f3615a66c72c;44908;14987
bc32012f-6764-483a-a6dd-7cc0c5d0ba3c;35381;12549
f0b28a56-680b-4a2a-b056-d660c672fa40;63470;18818
3935374f-e1c4-46df-b1b4-f8936e01fe81;45539;23574
85b48b83-5ab0-4cb2-af1e-f858eb1f3aa9;64113;25393
d82dc267-c447-46db-a758-2dc26e51eb9d;31196;14587
624d618f-cd3a-4214-a599-8effc5e973e1;40255;24535
38cda8e0-9050-426a-ac8b-cc6412c4f3fd;35586;16745
64a93731-a2d9-4207-a09f-001e9303925d;52528;11147
e40fbbd8-387e-4d2f-92ab-519fc25adfa3;55254;10589
ccee257b-910c-4022-9f47-487a6ed77137;56896;17791
e9ae55ea-8985-4d4a-bad8-6c07c937521c;47747;12119
dc84f220-6589-4b0c-ae89-ab68165b3670;55899;10869
4ed099d2-5f93-4c46-994f-94c83fd64487;59849;10557
aeefcda6-cba9-49b3-b64a-93ed8449783f;45696;23916
93b8e295-5434-4211-8f31-d78d57a53598;62492;10836
d347b7b2-1d71-4b30-b91b-d9e089a8f58f;50836;27225
78aada83-4858-4435-b7d2-982c01b7d3bc;52257;27138
b8796470-b5e4-4127-9b2a-a82d5f67cf6e;58891;28801
d6b93320-170a-4ff8-b30c-819eb032480b;59728;14290
e20f3027-d48e-4d4b-a771-d444d86d842a;38593;26934
54b1b401-c005-46ef-9d67-0a926e58fb7f;41554;23799
e3df71bc-5374-4a0d-9e2e-727c2428eb7c;61422;11511
457c78c5-f061-4f6d-9860-bf8730c88465;62837;21889
db15b524-73a2-4179-a69b-c6d3f9dc7f02;66954;28384
82e93b44-a87a-4f1f-bb15-bdae25fa513d;31814;10858
2c3588ec-46dc-44f0-b6b4-e1dcb84d4a0d;35589;29492
1366c0c3-4155-462b-b158-8ae38e377843;36556;25878
f54924a5-a8cb-40e1-bce7-d42cf9d4e656;44702;14749
bfef54e4-51ae-4e33-b4fe-beded9ae1b60;39672;20672
59272538-847f-44b3-bb17-cc63696e73c6;51393;26198
60371201-272b-49cc-8674-8b94704bb4ff;62181;25218
315b1150-45a3-4e89-a459-53a63c035629;59595;22754
e008356a-b3eb-4d86-9a45-2c3e61049f1b;59198;13715
35e60962-92d1-4b86-a72b-695fee84466a;45477;20733
b9053de8-f7c9-454d-b663-b11d2ce127b2;39884;27253
3a89d7e4-3883-423a-9784-ad8daf0eaff2;45261;23429
e05bfde5-272a-4021-a3db-a87d06b99340;52991;18744
f8c64a42-80dd-4d3c-8a3e-fe5b2ca2f08d;38320;28825
f3154191-4e02-4bef-89c0-fe50c7585499;50193;20153
6e079bd2-c584-4f02-80c8-c038e35d9292;53259;23244
6a3062e0-8541-4148-adaf-1f2c5c8c1abc;69412;27326
052ae8c0-80c9-437b-9749-ee3f7f3e8dfa;62015;23490
bb4b4a72-98dd-45eb-ade8-dfe240eb90bd;47394;14749
e5377b57-eb81-4cf1-8234-0f1c39790c84;39471;28154
6f4a2a5d-9dd8-4d0c-8cb5-6ff75507245d;60750;29276
edd054eb-81cd-43f0-bfea-5064f2def851;54573;20974
0a582fa7-be36-4aa9-a7a3-5def662aef14;36981;16397
3ec7cdb4-eb07-46c5-97c6-fbd7d3f87f8e;50702;24005
0ed9bdd2-345e-4190-a0b5-81c89929bed7;44401;18307
a0443c45-d903-41d2-b195-bf56f2218293;40894;25768
50f1f0a9-eac3-43d2-a498-ee8ab7788850;40434;16351
1b6e1cc2-37b8-41f7-8317-487e401cc962;69192;23099
3ced357c-26fb-4b79-b12a-b532ae63a7d2;61815;11014
857790a0-43ea-4d3b-8c3d-48b733d9c359;37613;12836
b282311b-b094-4c88-83dc-8b40f0e6afc3;60301;23458
393738c0-14c7-452a-bec5-ac26c3f30790;49745;18384
7c172f0e-c0d4-49a4-9a85-5c3cbed0c9bc;61030;25789
26d8a1f2-64ed-4c60-a1d7-e1ea0e10c139;46241;24515
81689b93-71f0-419a-8a72-c7006de235d1;69137;12491
8285246c-9ed1-4d74-a1af-b2a0badd83eb;48653;11349
d51fa9d6-522d-472d-85e0-b2fbb760f5e5;33007;16037
253bfeac-af62-435b-927b-af8a1d74661c;47398;27054
901c5dd5-1c84-4937-be4c-f2b1a6c7d316;67771;25614
78f4c0be-4f7a-43c3-8a13-f83317e886da;53964;11091
7dab52c1-1e43-4d53-a19f-28343e23b755;55053;17125
dc4a4806-af1c-4598-848c-663b5608753a;69491;23495
7fd19841-d5c4-487b-b5d2-94ca7e82982a;56771;11175
c11dbd69-56d9-43a0-957e-77cac88cb240;62374;27729
47614607-0fb3-40a9-8695-aad89dd9c365;30414;23693
0a9d6d62-3460-4f38-9290-c3339fd69434;57810;25264
f6625946-805f-46bc-93b3-e4dbc357fa83;49482;22395
9177c66c-a104-4387-91dd-157d288b15b7;47845;12728
44ff27d0-4440-4b5f-971a-bacb95749dc5;56391;22347
badad579-33ac-4722-9ef9-2db82ca397f7;60199;19100
1927762a-2ed6-4ab1-aaec-da946e37666d;33692;27592
ddc4c50b-510d-4970-b3a4-9546f9df7e03;32539;15124
10b88bbd-cd27-437a-9c4b-1da901cc850b;54550;16196
adf51a46-06de-44ed-bd93-bd51276c535c;51928;19774
70c1e834-6a18-4ac0-83c8-2bfeb154c0ad;60189;21196
d979950b-ac5e-425d-854f-cb8b8f61ae0c;57569;25345
f5078702-a701-4f01-a6ce-b3b01e2c6bd5;45910;16970
52bec547-103c-49b3-b380-e0abcd65804f;30473;13459
bac57ac2-3133-4c39-9b18-446046d7064c;67337;16399
0ee40e00-c098-41a0-a448-43c8b72e6fb7;68910;22871
f943d6a3-f1c1-4548-a303-13620b0ffd17;55817;10556
cc8a7276-96b5-4fcd-a50e-980b3098c43e;61563;29450
199dc49b-290f-4559-8443-fa7f19af7d39;50952;28611
0970e6e9-65e2-4456-af5e-16acc930291d;40318;19474
d3bbbaad-5989-49c0-acbb-af31c0b84357;42248;26686
89ac7052-45c3-4d9a-a30a-53266735bffd;36022;20574
1b92edfb-4b63-4728-8713-2aac7f23a0aa;60159;14281
f4c877b1-7b17-4ca0-a3ee-f9a47c76f0fa;41367;20445
2dc81f7d-ccd1-49e4-a786-643b29855a05;33483;19699
fa30ec7f-fd65-46fd-9e57-369ccf52d878;37867;11736
45fb416c-87be-4626-a8ba-15ce185b0032;45860;13995
6efc5546-78a1-462b-8306-d0858d0b84a3;46150;24661
262be556-50bf-49bf-adf5-2d5583a27e8e;58174;10987
15b9580d-5a38-4197-b3cf-01dc9d253e8d;64486;27762
6bbb8509-ee0b-4d9d-b748-f837cc797317;30738;12799
e73eefec-c5a8-4e0f-9365-f4cad7bc1d94;65018;12702
9227e042-bc56-4e0b-89b7-a72e6de6c415;69239;19774
cf5576ee-7087-4fe7-8980-9ac27e4f5b6c;42820;29787
4e10dc99-2a50-478b-b170-e3bda1280eb2;46086;14394
0d92f6ed-a17b-4dc5-b842-740e49041fbd;51838;13795
eef7b1a6-9821-4959-ac77-bc50282942f5;54196;13717
e6975fb1-f2ca-4d21-bf2b-db0a33def659;68381;20286
ab40c200-4aa6-4f15-9353-4e389fc359df;40593;29393
31cfcfb7-aaca-4622-9c93-d168d234687e;36001;13805
0867771c-6eeb-4b4b-b1a1-34a841b79cce;49678;29342
45bebb43-a948-4918-be9b-97b884c646e3;55305;28252
d29bc6f8-2b3d-4e78-af73-4f3ab3a78fb8;34904;24359
179d958f-411e-432a-b882-94819034f70c;39819;10825
3b314593-d711-4c3b-8a2f-3fa7da74cef8;54007;13704
4f4bde02-16fb-4d9b-9c4c-1209d93cca9e;64471;17835
7d1701d4-c275-4e38-8984-7e46a083ac29;35957;11433
78077454-eeba-4bbb-a22d-7457ac39dcb8;44239;17131
d078c47f-f9e3-477e-9308-086ccd450262;65918;25959
19243dff-4c81-4537-996d-3a4387b04144;63715;24845
613e9ad3-9f52-4bb7-8a85-3ee2adc51377;61982;18680
4353c454-d394-484f-9659-7cf83f54d7da;51534;17328
6a1a8661-2f8d-437a-b25a-529023bf30ad;69249;17505
60edf09f-b37e-4d6d-b1d0-a3f77c716edb;50809;29169
64fa232b-8a80-48ca-956a-3692294cfcfe;59922;16630
4ca7f6a5-4370-4eae-8c46-fd3b52ae23df;62427;15291
11a7e80a-7e47-45a5-885f-d59eefc011d7;68924;20639
b7f04a0e-59f1-44ca-bed2-bda6393c89b1;39336;25198
f6dfce61-dfb1-4559-a2f7-55105fb3af00;66784;23762
252dd69a-a651-4b90-a4b6-171b67e892be;45586;22643
60d0070c-8b4c-4612-9161-55e102cbaff8;54872;18249
bc55121e-566c-473f-baf7-ce11523946c3;59300;20480
96880ee8-3cc0-4874-af7d-ab2dfa92facb;47248;24704
511325d6-bdfd-4a6f-aa29-36cfe3888517;53032;11421
c6d2026d-3492-4c88-aa93-cc1f624968c8;69959;10891
f7bd8490-21db-4207-ae57-67a0fcb058b3;51558;13018
00b8adb9-3870-4e9f-bc18-48c05d5e163f;55194;24952
